ecosystem,package_name,prev_version,version,y_malicious,delta_num_requires_dist,delta_summary_len,delta_description_len,delta_num_classifiers,delta_has_author,delta_has_license,delta_num_dependencies,delta_num_dev_dependencies,delta_num_scripts,delta_num_keywords,delta_version_len,delta_version_num_dots,delta_version_has_prerelease,prev_label_malicious,static_size_prev_uncompressed_bytes,static_size_curr_uncompressed_bytes,static_size_delta_vs_prev,static_size_ratio_vs_prev,ratio_static_size_uncompressed_bytes,delta_pypi_size_bytes,ratio_pypi_size_bytes,delta_npm_unpacked_size_bytes,ratio_npm_unpacked_size_bytes,delta_npm_file_count,ratio_npm_file_count,delta_entropy_ratio_size,ratio_entropy_ratio_size,delta_entropy_indicator,ratio_entropy_indicator
npm,@siemens-ag/twodc-fonts,0.0.1-security,20.0.0,1,,,-24.0,,,,0.0,0.0,1.0,0.0,-8.0,0.0,-1.0,,456.0,226.0,-230.0,0.4956140350877193,0.4956140350877193,,,-230.0,0.4956140350877193,-1.0,0.5,-2.0,0.9912280701754386,0.0,
npm,@starkgate-v2/web,0.0.1-security,101.101.101,1,,,-1.0,,,,1.0,0.0,2.0,0.0,-3.0,0.0,-1.0,,444.0,600.0,156.0,1.3513513513513513,1.3513513513513513,,,156.0,1.3513513513513513,1.0,1.5,-22.0,0.9009009009009009,0.0,
npm,@teselagen/bio-parsers,0.4.25,0.4.26,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2671851.0,2671822.0,-29.0,0.9999891461013357,0.9999891461013357,,,-29.0,0.9999891461013357,0.0,1.0,-0.4264705882378621,0.9999891461013357,0.0,1.0
npm,@teselagen/bio-parsers,0.4.26,0.4.27,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2671822.0,2671822.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
npm,@teselagen/bio-parsers,0.4.27,0.4.28,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2671822.0,2765348.0,93526.0,1.03500457740074,1.03500457740074,,,93526.0,1.03500457740074,2.0,1.0294117647058822,213.471428571429,1.0054330180464333,0.0,1.0
npm,@teselagen/bio-parsers,0.4.28,0.4.29-beta.1,1,,,0.0,,,,-2.0,0.0,0.0,0.0,7.0,1.0,1.0,,2765348.0,2764986.0,-362.0,0.9998690942333478,0.9998690942333478,,,-362.0,0.9998690942333478,0.0,1.0,-5.171428571426077,0.9998690942333479,0.0,1.0
npm,@teselagen/file-utils,0.3.18,0.3.19,0,,,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1378355.0,1378398.0,43.0,1.0000311966075504,1.0000311966075504,,,43.0,1.0000311966075504,0.0,1.0,3.9090909090882633,1.0000311966075504,0.0,1.0
npm,@teselagen/file-utils,0.3.19,0.3.2,0,,,-53.0,,,,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,1378398.0,1926857.0,548459.0,1.3978959632849148,1.3978959632849148,,,548459.0,1.3978959632849148,-1.0,0.9090909090909091,67376.79090909092,1.5376855596134065,0.0,1.0
npm,@teselagen/file-utils,0.3.2,0.3.20,0,,,53.0,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1926857.0,1378398.0,-548459.0,0.7153608181613893,0.7153608181613893,,,-548459.0,0.7153608181613893,1.0,1.1,-67376.79090909092,0.6503280165103538,0.0,1.0
npm,@teselagen/file-utils,0.3.20,0.3.21-beta.1,1,,,0.0,,,,-1.0,-1.0,0.0,0.0,7.0,1.0,1.0,,1378398.0,789588.0,-588810.0,0.5728301985348209,0.5728301985348209,,,-588810.0,0.5728301985348209,0.0,1.0,-53528.18181818181,0.5728301985348209,0.0,1.0
npm,@teselagen/range-utils,0.3.10,0.3.11,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,403324.0,403324.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@teselagen/range-utils,0.3.11,0.3.12,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,403324.0,403324.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@teselagen/range-utils,0.3.12,0.3.13,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,403324.0,403324.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@teselagen/range-utils,0.3.13,0.3.14-beta.1,1,,,0.0,,,,0.0,0.0,0.0,0.0,7.0,1.0,1.0,,403324.0,402925.0,-399.0,0.9990107209092441,0.9990107209092441,,,-399.0,0.9990107209092441,0.0,1.0,-2.2044198895027876,0.9990107209092441,0.0,
npm,@testfei/hallo-word,1.0.0,1.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,811.0,811.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.0,1.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,811.0,811.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.0,1.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,811.0,811.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.0,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,811.0,824.0,13.0,1.0160295930949446,1.0160295930949446,,,13.0,1.0160295930949446,0.0,1.0,6.5,1.0160295930949446,0.0,
npm,@testfei/hallo-word,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,824.0,824.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,824.0,824.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,824.0,824.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.1,1.0.3,0,,,0.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,824.0,1085.0,261.0,1.316747572815534,1.316747572815534,,,261.0,1.316747572815534,0.0,1.0,130.5,1.316747572815534,0.0,
npm,@testfei/hallo-word,1.0.3,1.0.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1085.0,1085.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.3,1.0.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1085.0,1085.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.3,1.0.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1085.0,1085.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@testfei/hallo-word,1.0.3,1.0.4,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1085.0,1061.0,-24.0,0.9778801843317972,0.9778801843317972,,,-24.0,0.9778801843317972,0.0,1.0,-12.0,0.9778801843317972,0.0,
npm,@testfei/hallo-word,1.0.4,1.0.5,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1061.0,1107.0,46.0,1.0433553251649388,1.0433553251649388,,,46.0,1.0433553251649388,0.0,1.0,23.0,1.0433553251649388,0.0,
npm,@testfei/hallo-word,1.0.5,1.0.6,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1107.0,1098.0,-9.0,0.991869918699187,0.991869918699187,,,-9.0,0.991869918699187,0.0,1.0,-4.5,0.991869918699187,0.0,
npm,@testfei/hallo-word,1.0.6,1.0.7,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1098.0,1098.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@toptal/davinci-monorepo,12.0.2-alpha-top-support-npm-bd4be099.8,12.0.3-alpha-NEWOFF-170-bump-cypress-41544c1e.8,0,,,0.0,,,,-1.0,0.0,0.0,0.0,8.0,0.0,0.0,,218991.0,217164.0,-1827.0,0.991657191391427,0.991657191391427,,,-1827.0,0.991657191391427,-2.0,0.984,13.632975609755931,1.0077816985685233,0.0,
npm,@toptal/davinci-monorepo,12.0.3-alpha-NEWOFF-170-bump-cypress-41544c1e.8,12.0.3-alpha-bill-upgrade-nx-0bb5d063.10,0,,,0.0,,,,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,,217164.0,217150.0,-14.0,0.9999355325928792,0.9999355325928792,,,-14.0,0.9999355325928792,0.0,1.0,-0.1138211382112786,0.9999355325928792,0.0,
npm,@toptal/davinci-monorepo,12.0.3-alpha-bill-upgrade-nx-0bb5d063.10,12.1.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,-34.0,-1.0,-1.0,,217150.0,217498.0,348.0,1.0016025788625373,1.0016025788625373,,,348.0,1.0016025788625373,0.0,1.0,2.8292682926828547,1.0016025788625373,0.0,
npm,@toptal/davinci-monorepo,12.1.0,12.1.1-alpha-NEWOFF-170-bump-cypress-dkfiw-81a00ce5.3,1,,,0.0,,,,0.0,0.0,0.0,0.0,47.0,1.0,1.0,,217498.0,217667.0,169.0,1.000777018639252,1.000777018639252,,,169.0,1.000777018639252,0.0,1.0,1.373983739837513,1.000777018639252,0.0,
npm,@toptal/picasso-icons,1.12.2-alpha-ff-7-tabs-17eb872bb.13,1.12.2-alpha-ff-7-tabs-19babbfd6.8,0,,,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,3499134.0,3499132.0,-2.0,0.9999994284300058,0.9999994284300058,,,-2.0,0.9999994284300058,0.0,1.0,-0.000504413619182742,0.9999994284300058,0.0,
npm,@toptal/picasso-icons,1.12.2-alpha-ff-7-tabs-19babbfd6.8,1.12.2-alpha-ff-7-tabs-2a3da7cea.16,0,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3499132.0,3499134.0,2.0,1.0000005715703209,1.0000005715703209,,,2.0,1.0000005715703209,0.0,1.0,0.000504413619182742,1.0000005715703209,0.0,
npm,@toptal/picasso-icons,1.12.2-alpha-ff-7-tabs-2a3da7cea.16,1.13.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,-29.0,-1.0,-1.0,,3499134.0,3515860.0,16726.0,1.0047800398612914,1.0047800398612914,,,16726.0,1.0047800398612914,16.0,1.0040353089533418,0.6545876013205998,1.000741737766898,0.0,
npm,@toptal/picasso-icons,1.13.0,1.13.1-alpha-FF-54-delete-patch-6746ba79c.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,37.0,1.0,1.0,,3515860.0,3516084.0,224.0,1.0000637112968094,1.0000637112968094,,,224.0,1.0000637112968094,0.0,1.0,0.05626726953028083,1.0000637112968094,0.0,
npm,@ttbc-vmok/public-components,0.0.1-security,0.0.1-security,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,466.0,466.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@ttbc-vmok/public-components,0.0.1-security,1.0.0,1,,,76.0,,,,0.0,0.0,3.0,7.0,-9.0,0.0,-1.0,,466.0,6431.0,5965.0,13.800429184549357,13.800429184549357,,,5965.0,13.800429184549357,6.0,4.0,570.875,3.450107296137339,0.0,
npm,@ttbc-vmok/public-components,1.0.0,721.0.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,6431.0,6433.0,2.0,1.0003109936246306,1.0003109936246306,,,2.0,1.0003109936246306,0.0,1.0,0.25,1.0003109936246306,0.0,
npm,@viihdeonline/react-app,0.0.1-security,172.0.0,1,,,76.0,,,,0.0,0.0,3.0,7.0,-7.0,0.0,-1.0,,456.0,6428.0,5972.0,14.096491228070175,14.096491228070175,,,5972.0,14.096491228070175,6.0,4.0,575.5,3.5241228070175437,0.0,
npm,@voiceflow/logger,2.3.1,2.3.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24580.0,24581.0,1.0,1.0000406834825062,1.0000406834825062,,,1.0,1.0000406834825062,0.0,1.0,0.02439024390241684,1.000040683482506,0.0,
npm,@voiceflow/logger,2.3.2,2.4.0,0,,,2.0,,,,0.0,-27.0,0.0,-1.0,0.0,0.0,0.0,,24581.0,47384.0,22803.0,1.9276677108335707,1.9276677108335707,,,22803.0,1.9276677108335707,67.0,2.6341463414634148,-160.79584462511286,0.7317997791127445,0.0,
npm,@voiceflow/logger,2.4.0,2.4.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47384.0,47384.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@voiceflow/logger,2.4.1,2.4.2-alpha.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,8.0,1.0,1.0,,47384.0,48766.0,1382.0,1.0291659631943273,1.0291659631943273,,,1382.0,1.0291659631943273,0.0,1.0,12.796296296296248,1.029165963194327,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.0,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,844.0,567.0,-277.0,0.6718009478672986,0.6718009478672986,,,-277.0,0.6718009478672986,0.0,1.0,-92.33333333333331,0.6718009478672986,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,567.0,567.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,567.0,567.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.1,1.0.10,0,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,567.0,2985.0,2418.0,5.264550264550264,5.264550264550264,,,2418.0,5.264550264550264,0.0,1.0,806.0,5.264550264550264,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.10,1.0.10,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2985.0,2985.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.10,1.0.10,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2985.0,2985.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.10,1.0.10,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2985.0,2985.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.10,1.0.2,1,,,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,2985.0,844.0,-2141.0,0.2827470686767169,0.2827470686767169,,,-2141.0,0.2827470686767169,0.0,1.0,-713.6666666666667,0.2827470686767169,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.2,1.0.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,844.0,1845.0,1001.0,2.1860189573459716,2.1860189573459716,,,1001.0,2.1860189573459716,0.0,1.0,333.6666666666667,2.1860189573459716,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.3,1.0.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1845.0,1845.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.3,1.0.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1845.0,1845.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.3,1.0.4,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1845.0,229.0,-1616.0,0.12411924119241192,0.12411924119241192,,,-1616.0,0.12411924119241192,0.0,1.0,-538.6666666666666,0.12411924119241191,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.4,1.0.4,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,229.0,229.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.4,1.0.4,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,229.0,229.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.4,1.0.5,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,229.0,1869.0,1640.0,8.161572052401747,8.161572052401747,,,1640.0,8.161572052401747,0.0,1.0,546.6666666666666,8.161572052401747,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.5,1.0.6,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1869.0,2581.0,712.0,1.380952380952381,1.380952380952381,,,712.0,1.380952380952381,0.0,1.0,237.33333333333337,1.380952380952381,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.6,1.0.7,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2581.0,228.0,-2353.0,0.08833785354513754,0.08833785354513754,,,-2353.0,0.08833785354513754,0.0,1.0,-784.3333333333334,0.08833785354513754,0.0,
npm,@woody-mrs-potato/utils-banking,1.0.7,1.0.8,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,228.0,2987.0,2759.0,13.100877192982455,13.100877192982455,,,2759.0,13.100877192982455,0.0,1.0,919.6666666666666,13.100877192982455,0.0,
npm,@xcxcxxx/gsap3,1.0.0,99.10.90,1,,,219.0,,,,0.0,0.0,1.0,3.0,3.0,0.0,0.0,,135.0,2615.0,2480.0,19.37037037037037,19.37037037037037,,,2480.0,19.37037037037037,0.0,1.0,1240.0,19.37037037037037,0.0,
npm,accounts-base,1.0.0,23.2.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,280.0,283.0,3.0,1.0107142857142857,1.0107142857142857,,,3.0,1.0107142857142857,0.0,1.0,1.5,1.0107142857142857,0.0,
npm,accounts-base,23.2.2,23.5.2,0,,,0.0,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,283.0,600.0,317.0,2.1201413427561837,2.1201413427561837,,,317.0,2.1201413427561837,0.0,1.0,158.5,2.1201413427561837,0.0,
npm,accounts-base,23.5.2,23.5.6,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,600.0,672.0,72.0,1.12,1.12,,,72.0,1.12,0.0,1.0,36.0,1.12,0.0,
npm,add-sugar,1.0.0,1.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1272.0,1272.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.0,1.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1272.0,1272.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.0,1.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1272.0,1272.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.0,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1272.0,1290.0,18.0,1.0141509433962264,1.0141509433962264,,,18.0,1.0141509433962264,0.0,1.0,6.0,1.0141509433962264,0.0,
npm,add-sugar,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1290.0,1290.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1290.0,1290.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.1,1.0.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1290.0,1290.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.1,1.0.10,1,,,0.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1290.0,1331.0,41.0,1.031782945736434,1.031782945736434,,,41.0,1.031782945736434,-1.0,0.6666666666666666,235.5,1.5476744186046512,0.0,
npm,add-sugar,1.0.10,1.0.11,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1331.0,1363.0,32.0,1.0240420736288505,1.0240420736288505,,,32.0,1.0240420736288505,0.0,1.0,16.0,1.0240420736288505,0.0,
npm,add-sugar,1.0.11,1.0.11,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1363.0,1363.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.11,1.0.11,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1363.0,1363.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,add-sugar,1.0.11,1.0.12,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1363.0,1372.0,9.0,1.0066030814380045,1.0066030814380045,,,9.0,1.0066030814380045,0.0,1.0,4.5,1.0066030814380045,0.0,
npm,add-sugar,1.0.12,1.0.13,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1372.0,1378.0,6.0,1.0043731778425655,1.0043731778425655,,,6.0,1.0043731778425655,0.0,1.0,3.0,1.0043731778425655,0.0,
npm,add-sugar,1.0.13,1.0.2,0,,,0.0,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,,1378.0,1297.0,-81.0,0.9412191582002902,0.9412191582002902,,,-81.0,0.9412191582002902,1.0,1.5,-256.6666666666667,0.6274794388001935,0.0,
npm,add-sugar,1.0.2,1.0.3,1,,,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1297.0,1268.0,-29.0,0.9776407093292213,0.9776407093292213,,,-29.0,0.9776407093292213,-1.0,0.6666666666666666,201.66666666666669,1.466461063993832,0.0,
npm,alemmi,1.0.4,1.0.5,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,456.0,452.0,-4.0,0.9912280701754386,0.9912280701754386,,,-4.0,0.9912280701754386,0.0,1.0,-2.0,0.9912280701754386,0.0,
npm,alemmi,1.0.5,1.0.5,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,452.0,452.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,1.0.5,1.0.5,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,452.0,452.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,1.0.5,1.0.5,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,452.0,452.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,1.0.5,1.0.6,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,452.0,454.0,2.0,1.0044247787610618,1.0044247787610618,,,2.0,1.0044247787610618,0.0,1.0,1.0,1.0044247787610618,0.0,
npm,alemmi,1.0.6,1.0.6,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,454.0,454.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,1.0.6,1.0.6,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,454.0,454.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,1.0.6,1.0.6,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,454.0,454.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,1.0.6,10.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,454.0,218.0,-236.0,0.4801762114537445,0.4801762114537445,,,-236.0,0.4801762114537445,0.0,1.0,-118.0,0.4801762114537445,0.0,
npm,alemmi,10.0.0,10.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,218.0,218.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,10.0.0,10.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,218.0,218.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,10.0.0,10.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,218.0,218.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,10.0.0,11.0.0,1,,,0.0,,,,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,,218.0,249.0,31.0,1.1422018348623852,1.1422018348623852,,,31.0,1.1422018348623852,0.0,1.0,15.5,1.1422018348623852,0.0,
npm,alemmi,11.0.0,12.0.0,0,,,0.0,,,,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,249.0,160.0,-89.0,0.642570281124498,0.642570281124498,,,-89.0,0.642570281124498,0.0,1.0,-44.5,0.642570281124498,0.0,
npm,alemmi,12.0.0,12.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.0,160.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,12.0.0,12.0.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.0,160.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,alemmi,12.0.0,13.0.0,1,,,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,160.0,223.0,63.0,1.39375,1.39375,,,63.0,1.39375,0.0,1.0,31.5,1.39375,0.0,
npm,alemmi,13.0.0,14.0.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,223.0,233.0,10.0,1.0448430493273542,1.0448430493273542,,,10.0,1.0448430493273542,1.0,1.5,-33.83333333333333,0.6965620328849029,0.0,
npm,alemmi,14.0.0,15.0.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,233.0,237.0,4.0,1.0171673819742488,1.0171673819742488,,,4.0,1.0171673819742488,0.0,1.0,1.3333333333333286,1.0171673819742488,0.0,
